country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
Tajikistan,TJK,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.365222461795,2.37777814984635,2.11325937768649,2.30975502703975,2.42071966512859,2.42049050341306,2.12662129369019,2.20708362041623,2.23580493144965,2.36510384397461,2.72861079724616,3.09575895958638,3.47478083686535,3.85247684594649,4.0375878595732,4.44857701425747,4.75830055336895,4.92644114190721,5.69560950226368,6.86148736117862,7.24570730841085,7.92183409826379,8.06957819018072,7.95628130610295,8.02262757984681,,,,,
Turkmenistan,TKM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13498893151916,1.28998159798044,1.64247582394406,1.68832667636628,1.12493850129589,1.03571075044945,1.28811998220424,1.15946609208954,1.20068681049173,1.19846437562769,1.28804129872045,1.34791050609102,1.31567211106054,1.24124489216292,1.28193364668851,1.43489684589283,1.6018272307354,1.60315515932008,1.85267696742887,2.2555757949712,2.18399812864094,2.35071977155734,2.57229943748019,2.81096892351277,3.09488610898449,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.74284647185075,5.97529015479279,6.10065199275337,6.66837428461585,6.77307473988597,6.94313850942521,7.01612977816688,7.22622198299924,7.2322329254893,7.23632734632011,7.58866038460772,7.70140442758276,7.69956137507014,7.80941699717249,8.16318628886578,8.47070773910117,8.89693340105859,9.48283107648976,9.7686558188213,9.80753179200204,10.0098395132037,10.5781943703801,10.6307748470929,10.9027196046362,11.3535621605144,,,,,
Timor-Leste,TLS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9257404924719,99.3759672118526,142.595327513112,149.082119285508,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56675230462682,6.42561122678518,6.32624051608816,6.14573708906306,5.97037581827044,6.05202771023174,6.55763257362558,6.28535413594746,6.92282625072544,6.89897686786453,7.37908299062268,7.15324257910608,7.32167579584398,7.46375340061251,7.68844336495988,7.61329031457946,7.98018813967279,8.31318584687543,8.29721331498785,8.29007336819712,8.72174180334976,8.74046560470874,8.63271491563896,8.73561927003498,8.66178334895484,,,,,
Tonga,TON,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.70750321669804,,,,,,,,,,,,,,7.45899626543894,7.81302964285646,7.98408835086871,7.72156344672098,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85869389403836,3.91854450106985,4.07593627717332,4.23234507293673,4.41657776789627,4.56515816086892,4.80631117239554,4.88475410042093,5.08993385253022,5.2672559867528,5.46235652666342,5.72532598712935,5.87247051528195,6.23715496073985,6.54960307114964,7.00471279106919,7.39854065379411,7.72388837893103,7.80544639336829,7.73672033636052,8.06385115370254,8.3283128198525,8.56244891159412,9.03758057957214,9.31886440658191,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8599654337324,2.85508948711007,2.92199558678069,2.86318501857473,2.90883206837598,2.95047232456281,3.06664882534499,3.14424942094701,3.21579913257869,3.2220315761727,3.38582479645962,3.48070750965461,3.71119679453814,3.77144840943612,3.9725994286567,4.2563340676154,4.57857002235858,4.81799575552072,4.87262198428417,5.05337151617988,5.25448416308387,5.4529695602564,5.66426723595554,5.94490719354184,6.22023923540511,,,,,
Trinidad and Tobago,TTO,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44417082256443,1.54897073942721,1.58657428499658,1.68573388130838,1.77283195020174,1.92408012273194,1.77494753108719,2.0594631403442,1.93936409958071,1.82016052760756,1.87908956666855,1.79122891092881,1.804889478057,1.88121778061746,1.98665465543457,1.89498900952602,1.98088662983188,2.00337140363342,2.17487313164235,2.0726873783279,2.02666478877023,2.09667726972676,2.22029431979324,2.26312253360925,2.28732560359856,,,,,
Tunisia,TUN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06388990844477,6.57736264088238,6.52176839802859,7.0093524762034,6.83443147675075,7.05166396530867,7.36072157644499,7.65460148775467,7.44179380362861,7.74567565286974,8.00126776632005,8.0411778109974,8.16781878809341,8.47856668544512,8.77415073110094,9.52991358065619,9.81687751879892,10.4153146227383,10.6121878418002,11.3422864840595,10.5789683664006,11.0983621893459,11.2688552942882,11.6053832495866,12.0572961909858,,,,,
Turkey,TUR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28137978776974,6.65022173125255,6.98715672242067,7.28370941848388,7.11833962440144,7.11261271775005,7.11944462225193,7.39652909476133,7.77514645355151,7.74225318286093,7.97926323615733,8.42191706349124,8.18870129581619,8.15007295521621,9.01499072688395,9.58570944928784,10.0541740640375,10.3323846316914,11.4524780301652,11.2971549685979,11.8168016091246,12.7155913038708,13.0187054130812,14.4594916371352,15.2296345451099,15.5178471541251,,,,
Tuvalu,TUV,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.525052536871,2.61100929733984,2.65187649635665,2.67489858716329,2.72582299953225,2.75096123874977,2.89284759332452,3.01741441510614,2.97177208617642,2.97374814978352,3.01036066719121,3.08997437672353,3.19914290247532,3.34391702551255,3.48118949482179,3.68426268854492,3.90320021522396,4.13315396613418,4.30774520408551,4.44443260719722,4.54849887825256,4.72961059556662,4.74636322128794,4.97718710293554,5.2352884386125,,,,,
Uganda,UGA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39816956902059,1.32223044877623,1.40365150749187,1.39072845706554,1.28474186771414,1.16624522024125,1.16667783393391,1.20312499838876,1.26214873265788,1.28381741736783,1.40312289822061,1.56234377450354,1.65182259609888,1.7274507137812,1.99969934275262,2.13822628477916,2.46235436185141,2.68114174047847,2.89408503359364,2.92211895894265,2.65480117331677,2.9910054407249,3.15652960266977,3.38722903251833,3.54428215194106,,,,,
Upper middle income,UMC,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50448170182245,2.64569813809288,2.79505498697839,2.99506345761089,3.18175888551691,3.27767775049447,3.4410624192745,3.66618568754737,3.83350886261253,3.95737399241125,4.20402659469552,4.33326624507295,4.44642095121585,4.44535313102488,4.57515565791086,4.7899862352354,5.11750681970574,5.4642551478227,5.81496808056496,5.90651635296393,5.98441229218905,6.25189080457661,6.48358730579947,6.75666040567426,7.06620207153478,,,,,
Uruguay,URY,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8221728981063,8.70822456174414,8.69868638093067,9.79566338987261,11.236467983778,10.5713936328318,10.3102460366673,11.2053151894651,11.5067579628977,10.4867970675353,11.005060195067,12.3308624528063,12.3474109353128,12.7539001847161,12.0938687836083,13.0015486090058,12.9559743281245,14.2509847419229,11.8680822752688,12.5356132216724,13.8153089402857,13.7198736307731,13.7940563090615,14.7988094213508,15.201246940512,,,,,
United States,USA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11383037584344,3.18972175785829,3.31088469240552,3.42269996855106,3.56992232105993,3.69548952938563,3.82023506281277,4.018498194643,4.21001410483355,4.35599977628079,4.50980796669346,4.74371257647112,4.8478247285738,5.0673970169081,5.29244241057659,5.62222003810534,6.01465592706052,6.18393158433059,6.46127525865819,6.67442602583748,6.76773785972844,7.09571554298132,7.50912778946325,7.690359600863,7.90625948931535,8.34864084594271,,,,
Uzbekistan,UZB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886786451483158,0.879766686724677,0.848691719903164,0.815948376953203,0.798501494591672,0.880612532727705,0.88192572035975,0.927917872848507,0.880589387379248,0.907325553093097,0.97156517646608,1.02786479362089,1.04235882901525,1.14461756385935,1.28132483549733,1.52458453044807,1.65210132005403,1.87010917463268,1.99459287841938,2.44553208118034,2.74564323622236,2.76984106679186,2.98670881328403,3.70239107509311,,,,,,
St. Vincent and the Grenadines,VCT,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.216304420174,,,,,,,,,,,,,,12.9442300014782,13.4753481986289,14.3097888987944,15.1853518549849,,,,,,,,,,,,
"Venezuela, RB",VEN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.70486282822721,5.10989873285203,4.95554694965518,5.46210840775492,4.69987309373067,5.31696077569101,5.0696291256724,5.5101442918368,5.3075708763322,5.31036696695034,5.47780619801139,5.59303996194871,4.77106516337562,4.87463338658481,5.55821659566926,6.33555672493167,6.4374883069114,7.77249353545132,7.45885745817584,7.25982596203441,6.49956029300404,7.44557710833278,7.37197099588885,8.07739690516397,,,,,,
British Virgin Islands,VGB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59949022392721,3.89023058842593,4.14161423593668,4.22301709639459,4.69108720265774,4.91972531287786,5.18692677562001,5.2956139455073,5.31481114693739,5.48914759162816,5.69617597423808,5.79644339097049,5.73692031436218,5.94960806910003,5.91992388277979,6.20154306389654,6.67021056936386,6.81927812999951,6.8697413597623,6.68692565150531,6.48462359825838,7.03671058014327,7.41642889781063,7.95566585650267,,,,,,
Vanuatu,VUT,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4047299016746,,,,,,,,,,,,,,14.9437845434363,16.2264059011923,17.5476861599288,16.7854236000073,,,,,,,,,,,,
World,WLD,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41725634244935,3.55387113634524,3.7105088130295,3.84464620696084,4.02639819438574,4.14147386246469,4.27913821988903,4.48300469095405,4.63668946750735,4.76787043241557,5.00472524568418,5.1802186814768,5.32447998205543,5.42502552246053,5.61526583247162,5.8897237769189,6.2684147013151,6.60559292157805,6.89998858733716,7.01477505176325,7.07649409296654,7.44006479586883,7.69389549797441,8.01328856311363,8.35917170287254,,,,,
Samoa,WSM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92003126527431,,,,,,,,,,,,,,14.2205692647528,15.0050726140368,15.7635179249921,16.9136828213295,,,,,,,,,,,,
Kosovo,XKX,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05168469641125,4.27034457645396,4.3259427223222,4.43556489154356,4.6478563120356,5.23583475353354,5.57853740602242,5.9099636578266,5.70810989481769,5.40896539002574,5.51573459576156,5.82479670688993,6.5208969015456,6.89353520678097,7.58142484407303,,,,,
"Yemen, Rep.",YEM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3569649228542,9.35178272496034,9.47621726493571,11.6554294588906,12.1681783285724,11.5988129728196,12.1041531583535,12.1939221031858,12.2344866440575,11.4108578021559,11.6678885021012,11.1594878094543,12.1629062189442,11.5682266263491,11.3164583355187,11.5683138057795,11.4858928461389,12.45470888457,12.4798330925123,11.7705377524848,13.2227425022673,13.951889625062,16.0988532946028,12.4278041769682,,,,,,
South Africa,ZAF,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5993313827243,2.5471633919813,2.73357800910092,2.6433274817345,2.69448030482327,2.68902315902107,2.79483954525287,2.84018093480277,2.90549217516063,2.98213742933195,3.18335380951079,3.24834488758211,3.48782073109752,3.42035261321385,3.36355936699553,3.65725498029255,4.00806072566708,4.04964583309974,3.95499731067752,4.00267152502676,4.23690729320328,4.48314326797993,4.73645317109595,4.92393056332272,4.85656926516809,,,,,
Zambia,ZMB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2386924904777,2.25149642665969,2.22925810671567,2.43466428887045,2.25650581323174,2.33053728517183,2.54243536907665,2.57447125937453,2.56798094136427,2.72149424175027,2.81978564993081,2.94151178362652,3.0198479064922,3.18371704460582,3.40129590874523,3.63999669320591,3.95777281738151,4.40203045976274,4.67424056436609,5.02162021619393,5.40993250711122,5.51986766120219,5.76646116232952,5.83830483590812,,,,,,
Zimbabwe,ZWE,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0530733240827,2.11308686359405,1.90430175697212,2.05909532869338,2.31388103836389,2.32404057061783,2.62281990730144,2.76709502921853,2.81350800817294,2.65440329629418,2.78296066010867,2.8927365251491,2.7249784527322,2.40902808469327,2.38496566268607,2.20953186263279,2.14635110254165,2.16657828981416,1.95709172715709,2.16781872439729,2.53521848853347,2.72699580336666,3.07499382402768,3.05666592603595,,,,,,
